bl_code,name,quantity
TYD-CS-000001,Coloring Set in Black,0
TYD-NF-02381,Crystals Nail File,0
TYD-NF-02381-1,Crystals Nail File,0
TYD-NF-02381-2,Crystals Nail File,0
TYD-CO-01272,Cuticle Oil,0
TYD-CO-01284,Cuticle Oil,0
TYD-CO-01295,Cuticle Oil,0
TYD-CO-01301,Cuticle Oil,0
TYD-CO-01313,Cuticle Oil,0
TYD-CO-0144-1,Cuticle Oil (10pcs. + 2 Free),0
TYD-CL-06373,Cutting Clips,0
TYD-CL-06443,Cutting Clips,0
TYD-DB-0122,Dust Brush,0
TYD-DB-0130,Dust Brush,0
TYD-DB-0133,Dust Brush,0
TYD-EC-0621,Ear Caps,0
TYD-EM-0737,Eye Mask,0
TYD-FR-0424,Flex Benders,0
TYD-FR-0425,Flex Benders,0
TYD-FR-0426,Flex Benders,0
TYD-FR-0427,Flex Benders,0
TYD-FR-0429,Flex Benders,0
TYD-FR-0430,Flex Benders,0
TYD-FBMB,FOOT BATH MASSAGER BLUE,0
TYD-FF-03211,Foot File,0
TYD-FF-03252,Foot File,0
TYD-FF-03272,Foot File,0
TYD-FF-03282,Foot File,0
TYD-FF-03302,Foot File,0
TYD-FF-03312,Foot File,0
TYD-FF-03211-1,Foot File (10pcs + 2 Free),0
TYD-FF-03252-1,Foot File in Jelly Colors (10pcs + 2 Free),0
TYD-NF-02371,Individual Graphic Nail File,0
TYD-NF-02371-1,Individual Graphic Nail File,0
TYD-NF-02371-2,Individual Graphic Nail File,0
TYD-NF-02371-3,Individual Graphic Nail File,0
TYD-NF-02371-4,Individual Graphic Nail File,0
TYD-NF-02371-5,Individual Graphic Nail File,0
TYD-NF-02371-6,Individual Graphic Nail File,0
TYD-NF-02371-7,Individual Graphic Nail File,0
TYD-NF-02371-8,Individual Graphic Nail File,0
TYD-NF-02371-9,Individual Graphic Nail File,0
TYD-BF-01248,Korean Quality Buffer,0
GTL-801,Lollipop Foot File,0
TYD-MB-0122,Manicure Bowl,0
TYD-MB-0123,Manicure Bowl,0
TYD-MB-0125,Manicure Bowl,0
TYD-MB-0128,Manicure Bowl,0
TYD-MB-0129,Manicure Bowl,0
TYD-MB-0130,Manicure Bowl,0
TYD-MB-0142-1,Manicure Bowl,0
TYD-BR-01252,Manicure Brush,0
TYD-BR-01282,Manicure Brush,0
TYD-BR-01285,Manicure Brush,0
TYD-BR-01292,Manicure Brush,0
TYD-BR-01303,Manicure Brush,0
TYD-BR-01312,Manicure Brush,0
TYD-BR-01313,Manicure Brush,0
TYD-BR-01314,Manicure Brush,0
TYD-BR-01442,Manicure Brush,0
TYD-BR-0144-1,Manicure Brush (3pcs/ pack),0
TYD-MX-04223,Mixing Bowl,0
TYD-MX-04263,Mixing Bowl,0
TYD-MX-0822,Mixing Bowl with Rubber Edges,0
TYD-BF-01231,Nail Block,0
TYD-BF-01251,Nail Block,0
TYD-BF-01271,Nail Block,0
TYD-BF-01291,Nail Block,0
TYD-BF-01301,Nail Block,0
TYD-BF-01311,Nail Block,0
TYD-BF-01441,Nail Block (3pcs/pack),0
TYD-NF-03254,Nail File Crescent 180/180,0
TYD-NF-03304,Nail File Crescent 180/180,0
TYD-NF-03314,Nail File Crescent 180/180,0
TYD-NF-03251,Nail File Oval 100/100,0
TYD-NF-03301,Nail File Oval 100/100,0
TYD-NF-03311,Nail File Oval 100/100,0
TYD-NF-03441,Nail File Oval 100/100 (10pcs + 2 Free),0
NS-01272-14,"Nail Polish Stickers, Full",17
NS-01272-15,"Nail Polish Stickers, Full",18
NS-01272-16,"Nail Polish Stickers, Full",18
NS-01272-17,"Nail Polish Stickers, Full",18
NS-01272-18,"Nail Polish Stickers, Full",18
NS-01272-19,"Nail Polish Stickers, Full",17
NS-01272-20,"Nail Polish Stickers, Full",18
NS-01272-21,"Nail Polish Stickers, Full",18
NS-01272-22,"Nail Polish Stickers, Full",18
NS-01272-23,"Nail Polish Stickers, Full",18
NS-01272-24,"Nail Polish Stickers, Full",18
NS-01272-25,"Nail Polish Stickers, Full",18
NS-01272-26,"Nail Polish Stickers, Full",36
NS-01272-27,"Nail Polish Stickers, Full",18
NS-01272-28,"Nail Polish Stickers, Full",17
NS-01272-29,"Nail Polish Stickers, Full",18
NS-01373,"Nail Polish Stickers, Full",18
NS-01373-1,"Nail Polish Stickers, Full",35
NS-01373-10,"Nail Polish Stickers, Full",18
NS-01373-11,"Nail Polish Stickers, Full",18
NS-01373-12,"Nail Polish Stickers, Full",18
NS-01373-13,"Nail Polish Stickers, Full",16
NS-01373-2,"Nail Polish Stickers, Full",36
NS-01373-3,"Nail Polish Stickers, Full",35
NS-01373-30,"Nail Polish Stickers, Full",18
NS-01373-31,"Nail Polish Stickers, Full",18
NS-01373-32,"Nail Polish Stickers, Full",18
NS-01373-33,"Nail Polish Stickers, Full",18
NS-01373-34,"Nail Polish Stickers, Full",18
NS-01373-35,"Nail Polish Stickers, Full",0
NS-01373-36,"Nail Polish Stickers, Full",18
NS-01373-37,"Nail Polish Stickers, Full",19
NS-01373-38,"Nail Polish Stickers, Full",18
NS-01373-39,"Nail Polish Stickers, Full",17
NS-01373-4,"Nail Polish Stickers, Full",18
NS-01373-40,"Nail Polish Stickers, Full",18
NS-01373-41,"Nail Polish Stickers, Full",18
NS-01373-42,"Nail Polish Stickers, Full",19
NS-01373-43,"Nail Polish Stickers, Full",16
NS-01373-44,"Nail Polish Stickers, Full",19
NS-01373-45,"Nail Polish Stickers, Full",18
NS-01373-46,"Nail Polish Stickers, Full",19
NS-01373-47,"Nail Polish Stickers, Full",18
NS-01373-48,"Nail Polish Stickers, Full",18
NS-01373-49,"Nail Polish Stickers, Full",17
NS-01373-5,"Nail Polish Stickers, Full",32
NS-01373-50,"Nail Polish Stickers, Full",17
NS-01373-51,"Nail Polish Stickers, Full",18
NS-01373-52,"Nail Polish Stickers, Full",17
NS-01373-53,"Nail Polish Stickers, Full",18
NS-01373-54,"Nail Polish Stickers, Full",17
NS-01373-55,"Nail Polish Stickers, Full",18
NS-01373-56,"Nail Polish Stickers, Full",18
NS-01373-57,"Nail Polish Stickers, Full",18
NS-01373-58,"Nail Polish Stickers, Full",18
NS-01373-59,"Nail Polish Stickers, Full",18
NS-01373-6,"Nail Polish Stickers, Full",18
NS-01373-60,"Nail Polish Stickers, Full",18
NS-01373-61,"Nail Polish Stickers, Full",0
NS-01373-62,"Nail Polish Stickers, Full",18
NS-01373-63,"Nail Polish Stickers, Full",17
NS-01373-64,"Nail Polish Stickers, Full",18
NS-01373-65,"Nail Polish Stickers, Full",18
NS-01373-66,"Nail Polish Stickers, Full",18
NS-01373-67,"Nail Polish Stickers, Full",18
NS-01373-68,"Nail Polish Stickers, Full",18
NS-01373-69,"Nail Polish Stickers, Full",18
NS-01373-7,"Nail Polish Stickers, Full",19
NS-01373-70,"Nail Polish Stickers, Full",17
NS-01373-71,"Nail Polish Stickers, Full",19
NS-01373-72,"Nail Polish Stickers, Full",0
NS-01373-73,"Nail Polish Stickers, Full",16
NS-01373-74,"Nail Polish Stickers, Full",37
NS-01373-75,"Nail Polish Stickers, Full",18
NS-01373-76,"Nail Polish Stickers, Full",0
NS-01373-77,"Nail Polish Stickers, Full",0
NS-01373-78,"Nail Polish Stickers, Full",0
NS-01373-79,"Nail Polish Stickers, Full",18
NS-01373-8,"Nail Polish Stickers, Full",19
NS-01373-80,"Nail Polish Stickers, Full",0
NS-01373-81,"Nail Polish Stickers, Full",19
NS-01373-82,"Nail Polish Stickers, Full",0
NS-01373-83,"Nail Polish Stickers, Full",0
NS-01373-84,"Nail Polish Stickers, Full",17
NS-01373-85,"Nail Polish Stickers, Full",18
NS-01373-86,"Nail Polish Stickers, Full",18
NS-01373-87,"Nail Polish Stickers, Full",18
NS-01373-88,"Nail Polish Stickers, Full",18
NS-01373-89,"Nail Polish Stickers, Full",18
NS-01373-9,"Nail Polish Stickers, Full",19
NS-01373-90,"Nail Polish Stickers, Full",18
NS-01373-91,"Nail Polish Stickers, Full",18
NS-01373-92,"Nail Polish Stickers, Full",18
NS-01373-93,"Nail Polish Stickers, Full",0
NS-01371,"Nail Polish Stickers, Tips",0
NS-01371-1,"Nail Polish Stickers, Tips",0
NS-01371-2,"Nail Polish Stickers, Tips",0
NS-01371-3,"Nail Polish Stickers, Tips",0
NS-01371-4,"Nail Polish Stickers, Tips",0
NS-01371-5,"Nail Polish Stickers, Tips",0
NS-01372,"Nail Polish Stickers, Tips",0
NS-01372-1,"Nail Polish Stickers, Tips",0
NS-01372-2,"Nail Polish Stickers, Tips",0
NS-01372-3,"Nail Polish Stickers, Tips",0
NS-01372-4,"Nail Polish Stickers, Tips",0
NS-01372-5,"Nail Polish Stickers, Tips",0
NS-01372-6,"Nail Polish Stickers, Tips",0
NS-01372-7,"Nail Polish Stickers, Tips",0
TYD-OS-0135PK6,Orange Stick (6pcs/pack),0
TYD-HB-06221-1,Paddle Brush,0
TYD-HB-06354,Paddle Brush,0
TYD-BF-0223315,Pink Buffer,0
TYD-PB-01231,Pump Bottle,0
TYD-PB-01231-1,Pump Bottle,0
TYD-PB-01232,Pump Bottle,0
TYD-PS-0133,Pusher,0
TYDPS506,Pusher-S-506,0
TYDPS507,Pusher-S-507,0
TYD-RB-04354,Roller Brush,0
TYD-RB-04354-1,Roller Brush,0
TYD-BF-01347,Seven Face Nail Buffer,0
TYD-SP-04212,Spray Bottle,0
TYD-SP-04221,Spray Bottle,0
TYD-RB-04334,Thermal Brush,0
TYD-BF-01292,Three Faces Nail Buffer,0
TYD-BF-01302,Three Faces Nail Buffer,0
TYD-TB-04222,Tinting Brush,0
TYD-TB- 04221,Tinting Brush with Comb,0
TYD-TB-08221,Tinting Brush with Comb,0
TYD-TS-023010,Toe Separator Big Crown,0
TYD-TS-023110,Toe Separator Big Crown,0
TYD-TS-02306,Toe Separator Big Flower,0
TYD-TS-023106,Toe Separator Big Flower,0
TYD-TS-023106-1,Toe Separator Big Flower,0
TYD-TS-02251,Toe Separator Butterflies,0
TYD-TS-02301,Toe Separator Butterflies,0
TYD-TS-02259,Toe Separator Cat,0
TYD-TS-02259-1,Toe Separator Cat,0
TYD-TS-02228,Toe Separator Dog,0
TYD-TS-02222,Toe Separator Flowers,0
TYD-TS-02302,Toe Separator Flowers,0
TYD-TS-02312,Toe Separator Flowers,0
TYD-TS-02311,Toe Separator Glittered Crown,0
TYD-TS-02315,Toe Separator Glittered Sassy,0
TYD-TS-02315-1,Toe Separator Glittered Sassy,0
TYD-TS-02304,Toe Separator Rabbit,0
TYD-TS-02304-1,Toe Separator Rabbit,0
TYD-TS-02314,Toe Separator Rabbit,0
TYD-TS-02255,Toe Separator Sassy,0
TYD-TS-02305,Toe Separator Sassy,0
TYD-TS-02227,Toe Separator Snail,0
TYD-TS-02257,Toe Separator Snail,0
TYD-TS-02307,Toe Separator Snail,0
TYD-TS-02303,Toe Separator Tulips,0
TYD-TS-02313,Toe Separator Tulips,0
TYD-TW-0737,Tweezer,0
LDHM102,TYD Flat Iron,0
LM118,TYD Flat Iron,0
LM118BP,TYD Flat Iron (Pink),0
