bl_code,name,quantity
CG80964,Life Preserver,16
CG81534,Light As A Feather,5
CG80933,Light As Air,0
CGCGX134,Light Mist,0
CG70326,Light My Tiki,25
CG80969,Lighthouse,3
CG81051,Lightning Bolt,101
CG81046,Lil Stuffers Cuticle Oil 24pc Display,0
CG72026,Limbo Bimbo,15
CG70325,Limonyte,0
CG70669,Linger,0
CG80728,Liquid Crystal,0
CG70576,Liquid Leather,91
CG25171,Little Drummer Boy,0
CG81111,Live Love Laugh,432
CG81861,Loco-motive,13
CG81070,Loft_y Ambitions,99
CG80802,LOL,0
CG70257,Long Kiss,70
CG70673,Longing,0
CG80571,Loop Hole,167
CG80774,Lorelei's Tiara,0
CG81763,Lotus Begin,82
CG70674,Love Letters,76
CG80770,Love Marilyn,0
CG28854,"Love Story French Manicure Kit, Includes: White On White, Innocence, Non-Yellowing Top Coat + 2 jars glitters",0
CG80437,Love's A Beach,17
CG77064,Lubu Heels,42
CG81856,Lug Your Designer Baggage,38
CG80560,Luminous Lavender,518
CG80408,Luna,2
CG80624,Luxe and Lush,2
CG70303,Mad About Hue,0
CG80203,Magical,0
CG80683,Magnetix 24pc Display,0
CG81151,Magnetix II 24pc display,0
CG81147,Magnetix II Magnet,69
CGLZ000004,Magnetix II Magnet,0
CG80662,Magnetix Magnet,114
CGLZ000003,Magnetix Magnet,0
CG80348,Mahoganie,3
CG80398,Mahoganie,8
CG80620,Mahogany Magic,186
CG80782,Make A Spectacle,0
CG70306,Make An Entrance,0
CG80740,Make Some Noise,0
CG80695,Makin' Memories,6
CG80819,Man Matte Finish Nail Treatment with Box,0
CG80274,Mango Acetone,0
CG80275,Mango Acetone,0
CG80351,Mango Madness 0.325oz,11
CG80401,Mango Madness 14ml/0.5oz,8
CG80554,Manhunt,0
CG77023,Mar/Apr 2012 12pc Best Selling,0
CG77024,Mar/Apr 2012 B2G1 Deal,2
CG80772,Marry A Millionaire,0
CG70581,Martini Lunch,0
CG70349,Martini Pedicure,0
CG70332,Masai Red,75
CG80771,Material Girl,0
CG81362,Matte Magic,205
CG81347,Matte Magic 12pc. Display,20
CG80423,Medallion,1
CG70307,Mediterrenean Charm,1
CG81042,"Meet Me Under the Mistletoe 3pc Set, Includes: Ring in the Red, Velvet Bow, Glittering Garland",14
CG81927,Meet Me Under the Stars,0
CGCGX246,Melbourne Mauve,0
CG25184,"Memorable Moments Minis Set, Includes: Stellar, Bridezilla, Silver Lining & Oxygen",1
CGCGX163,Mer-Made In The Shade,0
CG80643,Merry Berry,241
CG25091,"Merry Mint Holiday Set, Includes: Naughty and Nice, Mrs. Claus + 1 Peppermint Holiday Cuticle Oil FREE",0
CG81249,Metallic Metamorphosis,81
CG70416,Metallic Muse,4
CG80400,Meteor Shower,3
CG81079,Metro 12pcs Display,0
CG81081,Metro 36pc Rack,0
CG81083,"Metro 4pc Mini, Includes: CG In The City, Skyscraper, Urban Night and Midtown Magic",0
CG81078,"Metro Downtown 6pc Box Collection, Includes: Concrete Catwalk, Loft-y Ambitions, Midtown Magic, Skyscraper, Trendsetter and Westside Warrior",0
CG81767,Metro Pollen-Tin,81
CG81077,"Metro Uptown 6pc Box Collection, Includes: Brownstone, CG In The City, City Siren, Street Chic, Traffic Jam and Urban Night",0
CG70386,Metropolitan,0
CG82127,Micro Mini Bucket 30pc,0
CG25173,Midnight Kiss,0
CG80510,Midnight Mission,0
CG80882,Midnight Ride,4
CG81072,Midtown Magic,36
CG70415,Millenium,1
CG81198,Mimosas Before Manis,0
CG81858,Mind The Gap,58
CG81398,Mingle With Kringle,106
CG25168,Mistletoe Kisses,0
CGCGX139,Misty,0
CG70380,Modern Elegance,0
CG81247,Modify Me,0
CG28920,"Moisturize in Colour 4pc Set, Includes: High Hopes, Flyin' High, Happy Go Lucky + a 2oz Body Drench Citrus Blossom Lotion",0
CGCGT413,Momen-toes,0
CG25163,Mommy Kissing Santa,0
CG80863,Moms Chiffon,0
CG81549,Monsters Ball 12pc Display with 12pc backup (total 24pcs),8
CG81547,Monsters Ball 15pc in 12 pc Display,0
CG70301,Monte Carlo,27
CG70272,Moody Blue,0
CG70693,Moonlight,6
CG81236,Mosaic Madness,154
CG82168,Mothers Day 3pc Set,60
CG80393,Moulin Rouge,2
CG70632,Mr. & Mrs.,0
CG25166,Mrs. Claus,0
CGCGX942,Mummy May I?,0
CGCGS521,Must Have Mocha!,0
CG80697,Nail Appliques 24pc display,0
CG72001,Nail Strengthener & Growth Formula,51
CG70304,Naked,4
CG70525,Nasty,107
CG25161,Naughty & Nice,0
CG81087,Near Dark,247
CG81320,Neon and On and On,9
CG25183,"Neon Minis Set, Includes: Pink Voltage, Flying Dragon, Turned Up Turquoise & Sun Worshipper",0
CG82279,New Birth,0
CGCGX2201,New Day,0
CG81854,Nice Caboose!,57
CG72027,No Chip Top Coat,120
CG72011,No Chip Top Coat Prof. Refill,0
CG70399,No Morals Corals,0
CG81928,No Peeking!,0
CG81170,No Plain Jane,0
CGCGX155,No Tan Lines,0
CG70635,No Way Jose,0
CG77018,Non-Yellowing Top Coat,0
CG77020,Non-Yellowing Top Coat Prof. Refill,0
CG81161,Not In This Galaxy,16
CG80425,Nova,1
CG80420,Nude,0
CG70689,Octa Gone Wild,0
CG81285,Of Coarse,4
CG81801,Off Shore 12pc Display with 12pc backup (total 24pcs),0
CG81802,Off Shore 12pc Display with 24pc backup (total 36pcs),0
CG81805,Off Shore 12pc Display with 24pc backup (total 36pcs),12
CG81804,Off Shore 36pc Rack (total 36pcs),0
CG81798,"Off Shore Dune Our Thing 6pc Set, Includes: Feel the Breeze, Float On, Dune Our Thing, X-TA-SEA, I Sea the Point and Wait 'N Sea",0
CG81797,"Off Shore Stoked To Be Soaked 6pc Set, Includes: Be More Pacific, Shore Enuff, Sun Upon My Skin, If In Doubt, Surf It Out, Stoked to be Soaked and Sea's the Day",0
CG80909,Oh How Street It Is,0
CG25093,"Oh, Ruby Deer Holiday Set, Includes: 1 each 0.5oz Ruby Deer, Sugar Plums + 1 Stuffed Toy FREE",0
CG80806,OMG,0
CG81162,OMG A UFO,151
CG80815,OMG! 12pc Display,0
CG80813,OMG! 2BHOT 6pc Box Collection,0
CG80814,OMG! 2BKEWL 6pc Box Collection,0
CG80816,OMG! 36pc Rack,0
CG80544,On Safari 12pc Display,0
CG80545,On Safari 12pc Display with 12pc backup (total 24pcs),0
CG80546,On Safari 12pc Display with 24pc backup (total 36pcs),0
CG80553,On Safari 36pc Pre-Pack (no rack),0
CG80547,On Safari 36pc Rack,0
CG80548,"On Safari 3pc Set, Includes: Purr-fect Plum, I'm Not Lion & Exotic Encounters",60
CG80541,"On Safari Native 6pc Box Collection, Includes: Man Hunt, Exotic Encounters, Elephant Walk, Jungle Queen, Purrr-Fect Plum and Prey Tell",0
CG80542,"On Safari Tourist 6pc Box Collection, Includes: Kalahari Kiss, I'm Not Lion, Call of the Wild, Adventure Red-y, Desert Sund and I Herd That",0
CGCGX151,On The Hunt,0
CG72035,On The Prowl,0
CG70633,On The Rocks,0
CG70509,On Your Knees!,0
CG70899,One More Merlot,8
CG81860,One Track Mind,53
CG70586,Ooh La La Beige,0
CG70587,Ooh La La Peach,0
CG70352,Ooh La La Peach Pearl,0
CG70359,Ooh La La Pink,0
CG70567,Ooh La La Pink Pearl,0
CG70566,Ooh La La Soft Pink Pearl,0
CG70579,Ooh La La White,0
CG70585,Ooh La La White Pearl,0
CG70365,Opal,0
CGCGT405,Open-Toed,0
CG80899,Operation: Colour 12pc Display,0
CG80897,Operation: Colour 6pc Box Collection,0
CG80898,Operation: Colour 6pc Display,0
CG28830,Operation: Colour 6pc Minis Set,0
CG80731,Optical Illusion,0
CG72059,Optimistic,0
CG71060,Orange Cuticle Oil,116
CG70641,Orange Knockout,1
CG80221,Orange Marmalade,3
CG72040,Orange Pacific,0
CG80445,Orange You Hot,34
CGCGX2214,Orchid Shadow,0
CG81926,Out Like a Light,0
CGCGX154,Out On Safari,0
CG70524,Outrageous,1
CG77031,Outta Bounds,7
CG80766,Oxidized Aqua,94
CG70232,Oxygen,71
CG72034,Paint The Town Red,74
CG80701,Papaya Punch,10
CG80901,Paper Chasing,0
CG81536,Party Fowl,2
CG25167,Party Hearty,0
CG25094,"Party Hearty Buy2 Get1 Promo Set, Includes: Phat Santa, Jolly Holly and Party Hearty",0
CG80202,Passion,0
CG81197,Passion For Petals,0
CG70620,Passion In The Pacific,0
CGCGX540,Patent Leather,0
CG70283,Patent Leather 12pc Display,0
CG70279,Patent Leather Top Coat,110
CG25170,Peace On Earth,0
CG80938,Peachy Keen,34
CG81099,Pearls of Wisdom,522
CG70227,Peasant Look,0
CG80971,Pelican Gray,3
CG81757,Peonies & Park Ave,82
CG25102,Peppermint Cuticle Oil 24pc Boot Display,0
CG25092,"Peppermint Kisses with Holiday Wishes 6pc Hanging Display, Includes 4 lacquers in each candy cane holder (Shades: Mrs. Claus, Phat Santa, Snow and Frosty)",0
CG81758,Petal To The Metal,58
CG25164,Phat Santa,240
CG70265,Pin Prick,0
CG81933,Pine-ing For Glitter,0
CG70426,Pink Champagne,0
CG70362,Pink Chiffon,22
CG81477,Pink Of Me,0
CG80448,Pink Plumeria,9
CG80894,Pink Underground,0
CG70291,Pink Voltage,0
CG80475,Pink Voltage,0
CG81191,Pink-IE Promise,25
CG72043,Pink-Rox-E,0
CG80654,Pizzazz,8
CG77052,Platinum Gold,0
CG77050,Platinum Pearl,241
CG80763,Platinum Pieces,66
CG77051,Platinum Silver,42
CGCGT415,Pla-toes,0
CGCGT402,Plush Puppy,0
CG80204,Poetic,5
CG80520,Poinsettia,95
CG80421,Polar Ice,2
CG80727,Polarized,0
CG80342,Pom Pom,2
CG80392,Pom Pom,2
CG80945,Pool Party,5
CG80953,Poolside 12 pcs counter display,0
CG80955,Poolside 36pc Display,0
CG80952,Poolside 6 pcs counter display,0
CG82137,POP 12pc Display with 12pc Backup (total 24pcs),0
CG82138,POP 12pc Display with 24pc Backup (total 36pcs),0
CG70627,Pop The Question,0
CG81961,"POP Top - Feeling Sparkly 4pc Kit, Includes: White on White, I Pink I Can, Your Present Required, Techno",0
CG81962,"POP Top - Glisten Up 4pc Kit, Includes: Heart of Africa, Pizzazz, Fairy Dust, Luxe and Lush",0
CG81963,"POP Top 12pc Display, Includes: I Pink I Can, Techno, Luxe & Lush, Your Present Required, Pizzazz, Fairy Dust",0
CG81141,Positively In Love,39
90_2263,Poster China Glaze Ruby Pumps,0
90_2234,Poster Names in a Bottle,0
CG70284,Power Of Red,0
CG80388,Preppy Pink,3
CG70278,Pretty In Patent,0
CG80497,Prey Tell,198
CG70369,Primavera,0
CG72055,Primavera,1
CGCGX164,Prince Charming?,0
CG70230,Princess Grace,17
CG80729,Prism,0
CG80889,Prize Winning Mare,0
CG81352,Public Relations,0
CG28899,Pucker Up 3pk w/ free Lip Gloss,1
CG80602,Pull Me Close,9
CG70305,Pure Elegance,0
CG80647,Pure Joy,4
CG80278,Pure Non-Acetone Green Apple,0
CG80331,Pure Non-Acetone Green Apple,0
CG80332,Pure Non-Acetone Green Apple,0
CG70266,Pure Torture,4
CG70290,Purple Panic,52
CGCGX142,Purple Rain,0
CG80496,Purr-fect Plum,3
CG81392,Put A Bow On It,109
CG80686,Puttin' On The Glitz 3pc Set,0
CG80807,QT,0
CG81356,Queen B,1
CGCGX247,Queensland Clay,0
CG72064,Radiant Rus,0
CG70324,Rainbow,9
CG80921,Rainbow of Hope,0
CG70234,Rainstorm,2
CGCGX135,Rainy Days,0
CG72057,Rapture,0
CG81168,Rare & Radiant,0
CG80223,Raspberry Festival,2
CG70683,Rated Holographic,0
CG70429,Ravishing Dahling,39
CG80726,Ray-Diant,0
CG81234,"Razzle Me, Dazzle Me",164
CG80937,Re_Fresh Mint,61
CG80831,Recycle,78
CG80272,Red Acetone,0
CG80273,Red Acetone,0
CG70370,Red Alert,0
CG72061,Red Essence,32
CG77012,Red Pearl,37
CG80645,Red Satin,181
CG80881,Red Stallion,0
CG70327,Red Velvet,0
CG72039,Red-Curl-Grl,0
CG81359,Red-Y & Willing,0
CG81948,"Reflect on the Season 3pc Set: Includes 1 of each .5 oz: Chillin' with my Snow-Mies, Out Like a Light, Tip Your Hat + Mirror & Pouch FREE",0
CG70311,Reggae To Riches,32
CG25095,"Rejoice! Holiday Set, Includes: Mistletoe Kisses, Mrs. Claus + 1 Candle FREE",0
CG82283,Release,0
CG81351,Rendezvous With You,1
CGCGX2207,Resolution,0
CG82120,Rest In Pieces,0
CG70339,Restless,22
CG70896,Retail Therapy,0
CG80324,Retro Diva 12pc Display with 12pc backup (total 24pcs),0
CG80325,Retro Diva 36pc Rack,0
CG80326,Retro Diva 36pc Rack with 36pc backup (total 72pcs),0
CG80327,Retro Diva 36pc Refill Pack,0
CG80891,Revolution,2
CG70528,Rich & Famous,49
CG80441,Ride The Waves,5
CG81005,Ridge Filler Base Coat,38
CG80519,Ring in the Red,0
CG72052,Rio,3
CG80501,Riveter Rouge,4
CG80622,Riveting,60
CG70418,Robotika,1
CG80823,Rodeo Diva 12pc Display,0
CG80824,Rodeo Diva 36pc Rack,0
CG80821,"Rodeo Diva Flannel Fixation 6pc Box Collection, Includes: Cowgirl Up, Branding Iron, Red Stallion, Rodeo Fanatic, Gussied Up Green and Hay Ride",0
CG80822,"Rodeo Diva Hay Ride 6pc Box Collection, Includes: Yee Haw!, Golden Spurs, Prize Winning Mare, Lasso My Heart, Wagon Trail and Side-Saddle",0
CG80884,Rodeo Fanatic,100
CG80780,Roguish Red,0
CG80790,Roguish Red,5
CG28844,Romantique 36pc Rack with 36pc backup (total 72pcs),0
CG80217,Romantique 6pc Box Collection - Cool,0
CG80216,Romantique 6pc Box Collection - Warm,0
CG80477,Rose Among Thorns,5
CG80842,Rose Among Thorns,39
CG70364,Rose Fantasy,2
CG80410,Rose Tea,3
CG70530,Rosita,3
CG70537,Royal Tease,11
CG25165,Ruby Deer,0
CG70577,Ruby Pumps,96
CG70289,Runaway Bride,0
CG81124,Running In Circles,0
CG80843,Sacred Heart,0
CG70260,Salsa,0
CG81700,Sand Dolla Make You Holla,58
CG70341,Sangria,5
CG80691,"Santa Paws 3pc Set, Includes: Red Satin, Pure Joy and 1 Stuffed Dog FREE",3
CG81391,Santa Red My List,50
CG81045,"Santa's Little Helpers 4pc Set, Includes: Ring in the Red, Holly-Day, Twinkle Lights, Velvet Bow",0
CG70584,Sass In A Glass,0
CG81355,Scandalous Shenanigans,1
CG70309,Scarlet,33
CG81233,Scattered & Tattered,125
CG70417,Sci_Fi,0
CG81291,Sci-Fly By,7
CG81708,Sea Goddess 12pc Display with 12pc backup (total 24pcs),0
CG81709,Sea Goddess 12pc Display with 24pc backup (total 36pcs),0
CG81707,Sea Goddess 12pc in 12pc Display,0
CG80972,Sea Spray,131
CG81704,Seahorsin' Around,82
CG81786,Sea's The Day,41
CG80429,Seashell,1
CG81038,Seasonal Sparkles 3pc Set,2
CG80864,Second_Hand Silk,0
CG70678,Secret Admirer,0
CG80895,Secret Peri_wink_le,38
CG70319,Secrets,8
CG72036,Seduce Me,48
CG82276,Seeing Red,0
CG80529,Seeing Stripes (Blue),223
CG80530,Seeing Stripes (White),185
CG80703,Senorita Bonita,5
CG70676,Sensuous,0
CG70347,Sex On The Beach,9
CG70692,Sexagon,0
CG70516,Sexy,0
CG72033,Sexy In The City,8
CG80866,Sexy Lady,11
CG70302,Sexy Silhouette,7
CG80582,Shake Your Tail Feathers,152
CG70583,Shaken Not Stirred,0
CG81250,Shape Shifter,71
CG82140,Sheer Bliss,0
CG81702,Shell We Dance?,105
CG81319,Shell-O,32
CG81844,Shine-nanigans,42
CG70293,Shocking Pink,0
CG80427,Shooting Stars,2
CG81792,Shore Enuff,27
CG80311,Short & Sassy,1
CG80829,Shower Together,61
CG72003,Shy,0
CG70539,Shy Blush,0
CG80886,Side_Saddle,122
CG80426,Silver Lining,3
CG70251,Simply Stunning,0
CG80314,Skate Night,2
CG77038,SKI 12pc Box Collection,0
CG77039,SKI 3pc Box Collection,0
CG77036,SKI 6pc Box Collection,0
CGCGX542,Skin Tight,0
CG80903,Sky High_Top,88
CG81065,Skyscraper,9
CG72069,Sleek,0
CG28836,"Sleigh Ride 3pc Set, Includes: Emerald Sparkle, Tinsel, Ruby Pumps",0
CG80618,Smoke and Ashes,252
CG81196,Snap My Dragon,26
CG80908,Sneaker Head,52
CG80572,Sneaky Snake,169
CG25176,Snow,0
CG80411,Snow,8
CG80435,Snow Globe,6
CG81396,So Blue Without You,106
CG70395,Social Animal,0
CG70393,Socialite,0
CG70890,Soft Sienna Silks,42
CG80384,Solar Flare,2
CG80434,Solar Flare,0
CG80832,Solar Power,125
CG80773,Some Like It Haute,60
CG80932,Something Sweet,0
CG70379,Sophistication,0
CG80405,Sour Apple,7
CG81144,Sparks Will Fly,28
CG28877,"Spellbound 4pc Promo Set Includes: Liquid Leather, Spellbound, White Out and Ghoulish Glow",0
CG70684,Spin Me Around,0
CG70335,Spitfire,0
CG80442,Splish Splash,4
CG81245,Split Perso-NaIl-ity,0
CG72007,Spontaneous,51
CG81759,Spring in my step,58
CG28926,"Spring Minis 6pc Set, Includes: Bahamian Escape, Re-Fresh Mint, Light As Air, Something Sweet, Peachy Keen and Lemon Fizz",0
CG81953,Sprinkle Some Twinkle 2pc Set: Includes 1 of each .5 oz: Dancing and Prancing and No Peeking,0
CG70541,Sprinkles,0
CG70240,St. Martini,5
CG72051,St. Tropez,0
CG80968,Starboard,96
CG80313,Stella,6
CG80394,Stellar,35
CGCGT412,Steppin' Out,0
CGCGT409,Stiletto Red,0
CG80696,"Stocking Stuffers, Includes: Pure Joy, Champagne Kisses and 1 Mini Stocking FREE",1
CG81785,Stoked To Be Soaked,6
CG70245,Stone Age,0
CG80617,Stone Cold,0
CG81862,Stop That Train!,12
CG70580,Straight Up,0
CG81293,Strap On Your Moonboots,64
CG80224,Strawberry Fields,8
CG80482,Strawberry Fields,0
CG80415,Strawberry Smoothie,2
CG81073,Street Chic,13
CG80319,Street Racing,69
CG81760,Strike A Rose,52
CG81350,Strike Up A Cosmo,0
CG70895,Strip tease,0
CG80316,Stroll,12
CG81001,Strong Adhesion Base Coat,222
CG80910,Style Wars,3
CG70533,Stylish Envy,0
CG72005,Subtle,0
CGCGS524,Sugar Coat It!,0
CG80931,Sugar High,1
CG25162,Sugar Plums,0
CG70519,Sultry,0
CG80229,Summer Days 12 pcs counter display,0
CG28867,Summer Days 36pc Rack w/ 36pc backup (total 72pcs),0
CG80227,"Summer Days 6pc Box Collection, Includes: Orange Marmalade, Cherry Pie, Raspberry Festival, Strawberry Fields, Grape Juice and Watermelon Rind",0
CG80228,Summer Days 6pc Display with 6pc backup (total 12pcs),0
CG80459,Summer Neons 12pc Display,0
CG80460,Summer Neons 12pc Display with 12pc backup (total 24pcs),0
CG80461,Summer Neons 12pc Display with 24pc backup (total 36pcs),0
CG80462,Summer Neons 36pc Pre-Pack (no rack),0
CG80463,Summer Neons 36pc Rack,0
CG80464,"Summer Neons 3pc Set, Includes: I'm With The Lifeguard, Surfin' For Boys and Splish Splash",0
CG80467,"Summer Neons 3pc Set, Includes: Love's A Beach, Sun-Kissed and Beach Cruise-R",0
CG80457,Summer Neons 8pc Box Collection,0
CG70298,Summer Rain,0
CG80444,Sun Kissed,0
CG81318,Sun Of A Peach,8
CGCGX140,Sun Showers,0
CG81793,Sun upon my skin,16
CG80947,Sun Worshiper,14
CG81194,Sunday Funday,50
CGCGX110,Sundiver,0
CG70373,Sunrise,0
CG81335,Sunsational 12pc Display with 12pc backup (total 24pcs),0
CG81336,Sunsational 12pc Display with 24pc backup (total 36pcs),0
CG81334,Sunsational 12pc in 12pc Display,17
CG81338,Sunsational 36pc Prepack,0
CG81337,Sunsational 36pc Rack,0
CG81330,Sunsational 3pc Set,39
CG81331,Sunsational Cremes 6pc Set,3
CG81332,Sunsational Jellies 6pc Set,2
CG80974,Sunset Sail,0
CG80407,Sunshine,9
CG80739,Sunshine Pop,0
CG72046,Surf 36pc Wire Rack Display,0
CG72044,Surf 6pc Box Collection,0
CG80446,Surfin' for Boys,13
CG81848,SURPR!SE 12pc Display with 12pc backup (total 24pcs),0
CG81849,SURPR!SE 12pc Display with 24pc backup (total 36pcs),0
CG81847,SURPR!SE 12pc Display with 6pc backup (total 18pcs),9
CG81122,Surreal Appeal,1
CG81169,Swanky Silk,0
CG70236,Sweet Crème,5
CG80745,Sweet Hook,19
CG70264,Sweet Revenge,0
CG80505,Swing Baby,0
CGCGX243,Sydney Sand,0
CG81703,Tail Me Something,59
CG81292,Take A Trek,78
CG70624,Tantalize Me,54
CGCGT407,Tantalizing Toes,0
CG70582,Tarnished And Varnished,0
CG80761,Tarnished Gold,69
CG81190,Tart-y For the Party,24
CG81705,Teal The Tide Turns,40
CG70694,Tease,0
CG80409,Techno,0
CG80436,Techno,0
CG70322,Tempest,16
CG70527,Temptation Carnation,40
CG70646,Tender Touch,0
CG70636,Tequila Toes,0
CG81302,Texture 12pc in 12pc Display,0
CG81303,Texture 24pc in 12pc Display,0
CG70235,Thataway,21
CG81322,That's Shore Bright,5
CGCGX2204,The Dawn,0
CG82284,The Outer Edge,0
CGCGX108,The Rush,0
CG80923,The Ten Man,9
CGCGX147,The Wild One,0
CG72123,The WOW Factor 6pc Acetate Box,0
CG81388,There's Snow One Like You,347
CG81399,This is Tree-mendous,111
CGCGT404,This Little Piggy Pink,0
CG81476,This One's For You,0
CG70297,Thistle,3
CG81756,Thistle Do Nicely,58
CG80317,Thunder Bird,1
CG80484,Thunderbird,0
CG70687,Tickle My Triangle,0
CG70630,Tie The Knot,0
CG28842,Tinsel,0
CG80522,Tinsel Town,1
CG81931,Tip Your Hat,0
CGCGT408,Tipsy Toes,0
CG80808,TMI,0
CGCGT401,Toe Die For,0
CGCGT416,Toe-fuchsia,0
CGCGT414,Toe-quoise,0
CGCGT403,Toe-tally Lilac,0
CG81283,ToeTally Textured,7
CG81354,Tongue & Chic,1
CG81323,Too Yacht To Handle,54
CG70425,Touch of Glamour,0
CG80950,Towel Boy Toy,72
CG81068,Traffic Jam,0
CG80433,Treasure Chest,2
CG70310,Treat Me Like A Queen,3
CG80830,Tree Hugger,247
CGCGX539,Trench Coat,0
CG81076,Trendsetter,102
CG80692,Trimmin' The Tree,7
CG80414,Trophy Wife,1
CGCGX176,Tropical Tease,0
CG70629,Trousseau,0
CGLZ000002,Trousseau,0
CG80809,TTYL,0
CG70345,Turned Up Turquoise,33
CG70538,Twilight,0
CG81941,Twinkle 12pc Display with 12pc backup (total 24),0
CG80513,Twinkle Lights,3
CGCGT102,Twinkle Toes,0
CG80440,Under The Boardwalk,11
CG28835,"Under The Mistletoe 6pc Set, Includes: Long Kiss, Ruby Pumps, High Roller, Go Crazy Red, Masai Red, Fast Forward Top Coat",0
CG70643,Undone,0
CG25177,Unforgettable,0
CG81109,United,4
CG80827,Unplugged,59
CG81167,Unpredictable,0
CG81280,Unrefined,7
CG80942,Up & Away 12pc Display,0
CG80943,Up & Away 36pc Rack,0
CG72037,Up All Night,41
CG70387,Urban Attitude,0
CG81067,Urban_night,0
CGCGT418,Utoe-pia,0
CG77056,UV Light Activated Top Coat,0
CG77057,UV Light Activated Top Coat Prof. Refill,0
CG77005,V,72
CG70549,Vampy,0
CG80517,Velvet Bow,165
CG70897,Venti Triple Shot,0
CG70368,Verano,0
CG70333,Vermillion,2
CG77035,Vertical Rush,3
CG77006,VI,20
CG80412,Victorian,9
CG77007,VII,39
CG77008,VIII,46
CG70280,Vintage,0
CG80862,Vintage Crepe,0
CG71315,Vintage Vixen 12pc Display,0
CG71320,"Vintage Vixen 4pc Mini Collection, Includes Riveter Rouge, First Class Ticket, Midnight Mission and Emerald Fitzgerald",0
GCGX2222,Violet Hush,0
CG70428,Visions of Grandeur,0
CG70277,Visions of Grandeur 9pc Acetate Box,0
CG70685,Visit Me In Prism,0
CG70239,Voodoo That You Do,0
CG80885,Wagon Trail,85
CG81790,Wait N' Sea,75
CGCGT103,Walk On The Wild Side,0
CGCGX136,Walking In The Rain,0
CG81171,Want My Bawdy,37
CG70318,Warmsable,0
CG81126,Water You Waiting For,0
CG80226,Watermelon Rind,1
CG81859,Well Trained,59
CG81075,Westside Warrior,35
CG81764,What A Pansy,82
CG81857,What Are You A-Freight Of?,29
CG28874,What's Your Color? 12pc Display,0
CG81160,When Stars Collide,38
CG70231,Where's My Guard,0
CGCGX2215,Whimsical,0
CG81119,Whirled Away,0
CG70677,Whisper,0
CG80428,Whisper,0
CG80970,White Cap,245
CG70233,White Ice,0
CG72038,White Kwik Silver,0
CG70255,White on White,17
CG70276,White Out,0
CG77058,White Tea Extract Manicure Soak,0
CG77060,White Tea Extract Manicure Soak Prof. Refill,0
CG77061,White tea extract massage oil,13
CGCGX215,White Wedding,0
CG70249,Who's Wearing What?,0
CG80741,Wicked Style,0
CG70330,Wild Mink,4
CG70348,Wild Thing,0
CG80690,Wings of Wonder 4pc Set,28
CG70675,Wink,0
CG80518,Winter Berry,0
CG80649,Winter Holly,1
CG81043,"Winter Ice 4pc Set, Includes: Blue Year's Eve, Tinsel Town, Icicle, Snow Globe + 1 Charm Necklace FREE",27
CG80820,Wireless Holographic Top Coat,0
CG81701,Wish On A,111
CGCGS519,With Cream Please!,0
CG80646,With Love,2
CG80929,Wizard of Ooh Ahz 12pc Display,0
CG80928,Wizard of Ooh Ahz 6 pcs counter display,0
CG81137,Worlds Away 24pc in 12pc Display,0
CG81261,Wrinkling The Sheets,148
CG77010,X,10
CG77014,X Anniversary 12pc Display,0
CG77000,X Anniversary 6pc Display,0
CGCGS523,Xpress-ahh!,0
CG81788,X-Ta-Sea,4
CG77033,Xtreme Thrash,17
CG70679,Yearning,0
CG80888,Yee_Haw!,10
CG72041,Yell-O-Neil,0
CG80276,Yellow Acetone,0
CG80277,Yellow Acetone,0
CG80948,Yellow Polka Dot Bikini,11
CG81327,You Drive Me Coconuts,5
CGCGX129,You Hue-Mor Me,0
CG80600,You Move Me,24
CG81395,Your Present Required,81
CG70342,Your Touch,2
CG81533,You're A Hoot,0
CGCGX943,Zombie Zest,0
