bl_code,name,quantity
EL0219010907,EL0219010907,61
EL0219010911,EL0219010911,61
EL0219010923,EL0219010923,63
EL5200320002,EL5200320002,0
EL0219010744,EL0219010744,63
ELPCKG12-17GTCD,ELPCKG12-17GTCD,0
ELPCKG18-23GTCD,ELPCKG18-23GTCD,0
ELPCKG24-29GTCD,ELPCKG24-29GTCD,0
ELPCKG30-35GTCD,ELPCKG30-35GTCD,0
ELPCKG36+GTCD,ELPCKG36+GTCD,0
EL0374010004,EL0374010004,6
EL0374010034,EL0374010034,5
EL0374010044,EL0374010044,6
EL0374010055,EL0374010055,6
EL0374010077,EL0374010077,5
EL0374010003,EL0374010003,6
EL0374010023,EL0374010023,6
EL0374010006,EL0374010006,5
EL0374010008,EL0374010008,6
EL0374010054,EL0374010054,5
EL0374010111,EL0374010111,6
EL0374010017,EL0374010017,5
EL.IGUIDE.01,EL.IGUIDE.01,0
ELBLIGUIDE-01,ELBLIGUIDE-01,0
EL0310030001A,EL0310030001A,83
EL0310030004A,EL0310030004A,87
EL0310030010A,EL0310030010A,108
EL0310030011A,EL0310030011A,112
EL0310030007A,EL0310030007A,83
EL0310030006A,EL0310030006A,86
EL0310030002A,EL0310030002A,66
EL0310030015,EL0310030015,78
EL0310030009A,EL0310030009A,111
EL0310030012A,EL0310030012A,99
EL0310030005A,EL0310030005A,86
EL0310030000,EL0310030000,80
EL0310030014,EL0310030014,83
EL0310030003A,EL0310030003A,57
EL0310030008A,EL0310030008A,85
EL0310030013,EL0310030013,107
EL5974010001,EL5974010001,0
EL0960010300,EL0960010300,252
EL.LUMO.BRO.01,EL.LUMO.BRO.01,0
EL.LUMI.EL,EL.LUMI.EL,0
ELBLLUMI-BR01,ELBLLUMI-BR01,0
ELLUMI-BRO-EL,ELLUMI-BRO-EL,0
EL1001010500,EL1001010500,6
ELPCKG18-23M&S,ELPCKG18-23M&S,0
ELPCKG24-29M&S,ELPCKG24-29M&S,0
ELPCKG30-35M&S,ELPCKG30-35M&S,0
ELPCKG36-41M&S,ELPCKG36-41M&S,0
ELPCKG42-29M&S,ELPCKG42-29M&S,0
ELPCKG50+M&S,ELPCKG50+M&S,0
EL5500160022,EL5500160022,0
EL5200360000,EL5200360000,0
EL5200350000,EL5200350000,0
EL0859020056,EL0859020056,5
EL0759040250,EL0759040250,11
EL0359010010,EL0359010010,0
EL0359010150,EL0359010150,5
EL0359020010,EL0359020010,0
EL0359020150,EL0359020150,6
EL0359030010,EL0359030010,0
EL0359030150,EL0359030150,5
EL0759010250,EL0759010250,11
EL0759020250,EL0759020250,11
EL0859010056,EL0859010056,5
EL0759030250,EL0759030250,11
EL0159010911,EL0159010911,2
EL0159010001,EL0159010001,2
EL0159010004,EL0159010004,2
EL0159010005,EL0159010005,2
EL0159010007,EL0159010007,2
EL0101010995A,EL0101010995A,60
EL0101010991A,EL0101010991A,63
EL0101010996A,EL0101010996A,63
EL0101010993A,EL0101010993A,61
EL0101010994A,EL0101010994A,60
EL.MSBRO.01,EL.MSBRO.01,0
EL.MSBRO.EL,EL.MSBRO.EL,0
ELBLM&SBRO-01,ELBLM&SBRO-01,0
ELM&SBRO-EL,ELM&SBRO-EL,0
EL010101T901A,EL010101T901A,92
EL010101T911A,EL010101T911A,69
EL010101T944A,EL010101T944A,106
EL010101T955A,EL010101T955A,99
EL010101T977A,EL010101T977A,106
EL0101010000A,EL0101010000A,181
EL0101010001A,EL0101010001A,138
EL0101010111A,EL0101010111A,139
